name,phone_number,address,url
City Of Vaughan Rosemount Community Centre,905-709-4597,"1000 New Westminster Dr, Thornhill, ON, L4J 8G3",https://yellowpages.ca/bus/Ontario/Thornhill/City-Of-Vaughan-Rosemount-Community-Centre/102653999.html
CrossFit 4 Time,647-869-3698,"4-285 Progress Ave, Scarborough, ON, M1P 2Z3",https://yellowpages.ca/bus/Ontario/Scarborough/CrossFit-4-Time/100347755.html
F45 Training Thornhill Disera Dr.,416-409-7256,"11 Disera Drive, Thornhill, ON, L4J 0A7",https://yellowpages.ca/bus/Ontario/Thornhill/F45-Training-Thornhill-Disera-Dr/104152667.html
Spinco Thornhill,437-833-8951,"130-31 Disera Dr, Thornhill, ON, L4J 0A7",https://yellowpages.ca/bus/Ontario/Thornhill/Spinco-Thornhill/102922617.html
Progress Recreation Centre - Badminton & Pickleball Club,416-297-6522,"291 Progress Ave, Scarborough, ON, M1P 2Z2",https://yellowpages.ca/bus/Ontario/Scarborough/Progress-Recreation-Centre-Badminton-Pickleball-Club/101423907.html
The Farming Ninja,416-738-5509,"40 Crocus Dr, Scarborough, ON, M1R 4S6",https://yellowpages.ca/bus/Ontario/Scarborough/The-Farming-Ninja/102105778.html
Missionary Health,416-446-0762,"220 Duncan Mill Rd, North York, ON, M3B 3J5",https://yellowpages.ca/bus/Ontario/North-York/Missionary-Health/3615735.html
Tka Martial Arts,416-587-5916,"285 Progress Ave, Scarborough, ON, M1P 2Z3",https://yellowpages.ca/bus/Ontario/Scarborough/Tka-Martial-Arts/102111159.html
Raeden Fitness,416-893-5533,"11-285 Progress Ave, Scarborough, ON, M1P 2Z3",https://yellowpages.ca/bus/Ontario/Scarborough/Raeden-Fitness/102959997.html
Beach Body Fitness Co.,289-779-3524,"523-2885 Bayview Ave, Toronto, ON, M2K 0A3",https://yellowpages.ca/bus/Ontario/Toronto/Beach-Body-Fitness-Co/101916937.html
GoodLife Fitness Clubs,416-222-9526,"5650 Yonge St, North York, ON, M2M 4G3",https://yellowpages.ca/bus/Ontario/North-York/GoodLife-Fitness-Clubs/101255973.html
The Womens Fitness Clubs Of Canada Inc,905-731-1520,"207-1 Promenade Cir, Thornhill, ON, L4J 4P8",https://yellowpages.ca/bus/Ontario/Thornhill/The-Womens-Fitness-Clubs-Of-Canada-Inc/2623081.html
Better Body Fitness Rehab,647-560-3807,"213-1333 Neilson Rd, Scarborough, ON, M1B 4Y9",https://yellowpages.ca/bus/Ontario/Scarborough/Better-Body-Fitness-Rehab/100457551.html
GoodLife Fitness,416-222-9500,"5650 Yonge St, North York, ON, M2N 4E9",https://yellowpages.ca/bus/Ontario/North-York/GoodLife-Fitness/7575692.html
Planet Fitness,647-344-2331,"31 Tapscott Road, Toronto, ON, M1B 4Y7",https://yellowpages.ca/bus/Ontario/Toronto/Planet-Fitness/103120806.html
Kanama High Performance,416-854-3843,"39 Cosentino Dr, Scarborough, ON, M1P 3A3",https://yellowpages.ca/bus/Ontario/Scarborough/Kanama-High-Performance/102120815.html
Dov Herman,905-771-0033,"1 promenade Cir, Thornhill, ON, L4J 4P8",https://yellowpages.ca/bus/Ontario/Thornhill/Dov-Herman/100959148.html
Raven Wellness,647-348-8453,"222C Lesmill Rd, North York, ON, M3B 2T5",https://yellowpages.ca/bus/Ontario/North-York/Raven-Wellness/101293097.html
YMCA,416-225-9622,"567 Sheppard Ave E, North York, ON, M2K 1B2",https://yellowpages.ca/bus/Ontario/North-York/YMCA/100416980.html
GoodLife Fitness,416-297-7279,"1911 Kennedy Rd, Scarborough, ON, M1P 2L9",https://yellowpages.ca/bus/Ontario/Scarborough/GoodLife-Fitness/4162591.html
Fit4Less,416-297-7846,"1911 Kennedy Rd, Scarborough, ON, M1P 2L9",https://yellowpages.ca/bus/Ontario/Scarborough/Fit4Less/101914540.html
Spark EMS Fitness,416-556-6246,"108-5460 Yonge St, North York, ON, M2N 6K7",https://yellowpages.ca/bus/Ontario/North-York/Spark-EMS-Fitness/102237471.html
Revolution MMA & Fitness Inc,416-847-1020,"150 Lesmill Rd, North York, ON, M3B 2T5",https://yellowpages.ca/bus/Ontario/North-York/Revolution-MMA-Fitness-Inc/100196842.html
Rouge Hill Sports Camp,905-460-7446,"360 Thomas Cook Ave, Vaughan, ON, L6A 4M1",https://yellowpages.ca/bus/Ontario/Vaughan/Rouge-Hill-Sports-Camp/101732753.html
Fitness To Go,905-508-8361,"40 Canyon Creek Ave, Richmond Hill, ON, L4C 0G3",https://yellowpages.ca/bus/Ontario/Richmond-Hill/Fitness-To-Go/102528355.html
F45 Training Richmond Hill Central,437-998-4545,"10815 Bathurst St, Richmond Hill, ON, L4C 9Y2",https://yellowpages.ca/bus/Ontario/Richmond-Hill/F45-Training-Richmond-Hill-Central/104152678.html
Beauty Elements Medical Spa,647-717-6846,"335 Sheppard Ave E, North York, ON, M2N 3B3",https://yellowpages.ca/bus/Ontario/North-York/Beauty-Elements-Medical-Spa/102184243.html
Fit For Life,416-609-1492,"10 Milner Business Crt, Scarborough, ON, M1B 3C6",https://yellowpages.ca/bus/Ontario/Scarborough/Fit-For-Life/2269420.html
The-Msfits,647-457-2612,"6-108 Corporate Dr, Scarborough, ON, M1H 3H9",https://yellowpages.ca/bus/Ontario/Scarborough/The-Msfits/102114386.html
The Boot Camp Girls,416-951-5322,"739 Ellesmere Rd, Scarborough, ON, M1P 2W1",https://yellowpages.ca/bus/Ontario/Scarborough/The-Boot-Camp-Girls/102113360.html
May Tower Corportation,416-835-3797,"1 Lee Centre Dr, Scarborough, ON, M1H 3J2",https://yellowpages.ca/bus/Ontario/Scarborough/May-Tower-Corportation/102092523.html
Frontrow Toronto Canada By Hazel,416-752-8692,"35 Sewells Rd, Scarborough, ON, M1B 4Z2",https://yellowpages.ca/bus/Ontario/Scarborough/Frontrow-Toronto-Canada-By-Hazel/102101200.html
PunchFit,905-883-0835,"10815 Bathurst St, Richmond Hill, ON, L4C 9Y2",https://yellowpages.ca/bus/Ontario/Richmond-Hill/PunchFit/101024105.html
Kids of Canada,905-882-4386,"66 Woodchester Crt, Thornhill, ON, L4J 7V5",https://yellowpages.ca/bus/Ontario/Thornhill/Kids-of-Canada/101699843.html
Breaker Strength & Crossfit,226-339-4462,"1919B Leslie St, North York, ON, M3B 2M3",https://yellowpages.ca/bus/Ontario/North-York/Breaker-Strength-Crossfit/102940168.html
F45 Training Jefferson,905-233-2601,"11860 Yonge Street, Richmond Hill, ON, L4E 4Y2",https://yellowpages.ca/bus/Ontario/Richmond-Hill/F45-Training-Jefferson/104152693.html
Premier Fitness Clubs,416-759-1529,"1399 Kennedy Rd, Scarborough, ON, M1P 2L6",https://yellowpages.ca/bus/Ontario/Scarborough/Premier-Fitness-Clubs/7146217.html
YMCA,416-296-9622,"230 Town Centre Crt, Scarborough, ON, M1P 4Y7",https://yellowpages.ca/bus/Ontario/Scarborough/YMCA/8048938.html
Mitra Hot Yoga,416-289-9642,"705 Progress Ave, Scarborough, ON, M1H 2X1",https://yellowpages.ca/bus/Ontario/Scarborough/Mitra-Hot-Yoga/5367636.html
Crossfit Canuck,647-352-6352,"710 Progress Ave, Scarborough, ON, M1H 2X3",https://yellowpages.ca/bus/Ontario/Scarborough/Crossfit-Canuck/8124358.html
Form Fitness Studio Body,416-289-6738,"111 Grangeway Ave, Scarborough, ON, M1H 3E9",https://yellowpages.ca/bus/Ontario/Scarborough/Form-Fitness-Studio-Body/211522.html
Ouination Dance And Fitness Studio,905-944-9794,"148 Willowdale Ave, North York, ON, M2N 4Y4",https://yellowpages.ca/bus/Ontario/North-York/Ouination-Dance-And-Fitness-Studio/102189182.html
Kidz Can Play,416-418-8514,"1385 Warden Ave, Scarborough, ON, M1R 2S3",https://yellowpages.ca/bus/Ontario/Scarborough/Kidz-Can-Play/102095312.html
Body & Soul Fitness Corp,416-383-0267,"1875 Leslie St, North York, ON, M3B 2M5",https://yellowpages.ca/bus/Ontario/North-York/Body-Soul-Fitness-Corp/211343.html
Snap Fitness,905-737-1999,"126 Tower Hill Rd, Richmond Hill, ON, L4E 0K6",https://yellowpages.ca/bus/Ontario/Richmond-Hill/Snap-Fitness/5827510.html
Fitness Fusebox,647-838-6516,"C5-7000 Bathurst St, Thornhill, ON, L4J 7L1",https://yellowpages.ca/bus/Ontario/Thornhill/Fitness-Fusebox/102368603.html
Cleanwear Products Ltd,416-438-4831,"705 Progress Ave, Scarborough, ON, M1H 2X1",https://yellowpages.ca/bus/Ontario/Scarborough/Cleanwear-Products-Ltd/102116319.html
Seventh Star Fitness,647-567-8044,"55 Ellerslie Ave, North York, ON, M2N 1X9",https://yellowpages.ca/bus/Ontario/North-York/Seventh-Star-Fitness/101825162.html
Focus Integrative Therapy,416-837-4065,"108-5179 Yonge St, Toronto, ON, M2N 5P5",https://yellowpages.ca/bus/Ontario/Toronto/Focus-Integrative-Therapy/101916410.html
ILoveKickboxing - Thornhill,905-707-6986,"1118 Centre St, Thornhill, ON, L4J 7R9",https://yellowpages.ca/bus/Ontario/Thornhill/ILoveKickboxing-Thornhill/101825076.html
Body Performance Fitness,647-638-3633,"208-5179 Yonge St, North York, ON, M2N 5P5",https://yellowpages.ca/bus/Ontario/North-York/Body-Performance-Fitness/101090526.html
Ultra Fitness Inc,416-602-4246,"102-5179 Yonge St, North York, ON, M2N 5P5",https://yellowpages.ca/bus/Ontario/North-York/Ultra-Fitness-Inc/100376556.html
Restorative Pilates,905-417-4441,"981 Teston Rd, Maple, ON, L6A 1E9",https://yellowpages.ca/bus/Ontario/Maple/Restorative-Pilates/8013508.html
Agincourt Open Badminton Centre,416-759-8100,"225-1510 Birchmount Rd, Scarborough, ON, M1P 2G6",https://yellowpages.ca/bus/Ontario/Scarborough/Agincourt-Open-Badminton-Centre/6457212.html
360 Active,905-669-0360,"800 Steeles Ave W, Thornhill, ON, L4J 7L2",https://yellowpages.ca/bus/Ontario/Thornhill/360-Active/100853591.html
Toronto Markham Soccer Club,416-817-8844,"150-1510 Birchmount Rd, (Suite A), Scarborough, ON, M1P 2G6",https://yellowpages.ca/bus/Ontario/Scarborough/Toronto-Markham-Soccer-Club/102106705.html
South Asian Basketball League,647-270-7590,"150-1510 Birchmount Rd, Scarborough, ON, M1P 2G6",https://yellowpages.ca/bus/Ontario/Scarborough/South-Asian-Basketball-League/102108873.html
Fuzion Mixed Martial Arts & High Performance Cen tre,647-405-6118,"106-1510 Birchmount Rd, Scarborough, ON, M1P 2G6",https://yellowpages.ca/bus/Ontario/Scarborough/Fuzion-Mixed-Martial-Arts-High-Performance-Cen-tre/102115511.html
F45 Training North York,416-742-7771,"5095 Yonge St, North York, ON, M2N 6Z4",https://yellowpages.ca/bus/Ontario/North-York/F45-Training-North-York/102189543.html
Body Control Pilates Canada,416-910-3834,"ON, L6A 1E9",https://yellowpages.ca/bus/Ontario/Body-Control-Pilates-Canada/4600746.html
Fit4less,416-730-1681,"5150 Yonge St, North York, ON, M2N 6L6",https://yellowpages.ca/bus/Ontario/North-York/Fit4less/101187261.html
City Of Vaughan North Thornhill Community Center,905-832-8540,"300 Pleasant Ridge Ave, Thornhill, ON, L4J 9B3",https://yellowpages.ca/bus/Ontario/Thornhill/City-Of-Vaughan-North-Thornhill-Community-Center/102656232.html
Inspraytion Inc.,416-301-7810,"4 Ilfracombe Cres, Scarborough, ON, M1R 3R8",https://yellowpages.ca/bus/Ontario/Scarborough/Inspraytion-Inc/102103732.html
Ace Warehouse Gym,647-779-4315,"13-931 Progress Ave, Scarborough, ON, M1G 3V5",https://yellowpages.ca/bus/Ontario/Scarborough/Ace-Warehouse-Gym/102110429.html
Tripcookie,647-272-8403,"233 Beecroft Rd, Toronto, ON, M2N 6Z9",https://yellowpages.ca/bus/Ontario/Toronto/Tripcookie/101732101.html
Cutie Spa,647-470-8318,"42 Oakley Blvd, Scarborough, ON, M1P 3P4",https://yellowpages.ca/bus/Ontario/Scarborough/Cutie-Spa/102109889.html
Northern Lights Fitness,416-288-1673,"921 Progress Ave, Scarborough, ON, M1G 3V4",https://yellowpages.ca/bus/Ontario/Scarborough/Northern-Lights-Fitness/7815506.html
Pavel Lavrentiev Osteopath,416-648-0387,"404-6040 Bathurst St, North York, ON, M2R 2A1",https://yellowpages.ca/bus/Ontario/North-York/Pavel-Lavrentiev-Osteopath/101916998.html
Xbody North York,647-702-4112,"125 Sheppard Ave E, North York, ON, M2N 3A5",https://yellowpages.ca/bus/Ontario/North-York/Xbody-North-York/102187300.html
Fitness Distinction,416-438-2348,"1940 Ellesmere Road, Scarborough, ON, M1H 2V7",https://yellowpages.ca/bus/Ontario/Scarborough/Fitness-Distinction/103025536.html
Dumbbells Fitness,647-780-7034,"941 Progress Ave, Scarborough, ON, M1G 3T8",https://yellowpages.ca/bus/Ontario/Scarborough/Dumbbells-Fitness/102106844.html
Canada Consulting an Immigration Lawyer,416-939-9911,"1901-5000 Yonge St, North York, ON, M2N 7E9",https://yellowpages.ca/bus/Ontario/North-York/Canada-Consulting-an-Immigration-Lawyer/101917123.html
Supreme Fitness,416-270-6038,"1990 Ellesmere Rd, Scarborough, ON, M1H 2W2",https://yellowpages.ca/bus/Ontario/Scarborough/Supreme-Fitness/102109012.html
Walk Together Children,416-898-6538,"5040 Yonge St, North York, ON, M2N 6R8",https://yellowpages.ca/bus/Ontario/North-York/Walk-Together-Children/102188447.html
Xplosion Fitness,647-608-4044,"2-1940 Ellesmere Rd, Scarborough, ON, M1H 2V7",https://yellowpages.ca/bus/Ontario/Scarborough/Xplosion-Fitness/101009808.html
X Plosion Fitness,416-856-1505,"1940 Ellesmere Rd, Scarborough, ON, M1H 2V7",https://yellowpages.ca/bus/Ontario/Scarborough/X-Plosion-Fitness/8012930.html
GoodLife Fitness Clubs,416-222-3151,"4950 Yonge, North York, ON, M2N 6K1",https://yellowpages.ca/bus/Ontario/North-York/GoodLife-Fitness-Clubs/602718.html
Olympia Fitness & Mma,416-346-3477,"5-1950 Ellesmere Rd, Scarborough, ON, M1H 2V8",https://yellowpages.ca/bus/Ontario/Scarborough/Olympia-Fitness-Mma/102106681.html
Scarborough Japanese Jiu Jitsu And Martial Arts Club,647-970-3226,"5-1950 Ellesmere Rd, Scarborough, ON, M1H 2V8",https://yellowpages.ca/bus/Ontario/Scarborough/Scarborough-Japanese-Jiu-Jitsu-And-Martial-Arts-Club/102102713.html
Rosetefit,416-704-2066,"1-230 Nantucket Blvd, Scarborough, ON, M1P 2N9",https://yellowpages.ca/bus/Ontario/Scarborough/Rosetefit/102108540.html
H20 Fit,416-449-0900,"12 Lacewood Cres, North York, ON, M3A 2Z4",https://yellowpages.ca/bus/Ontario/North-York/H20-Fit/100927811.html
Canadian Aquafitness Leaders Alliance Inc,416-751-9823,"125 Lilian Dr, Scarborough, ON, M1R 3W6",https://yellowpages.ca/bus/Ontario/Scarborough/Canadian-Aquafitness-Leaders-Alliance-Inc/288541.html
Express Fitness,905-763-8000,"130 Racco Pky, Thornhill, ON, L4J 8X9",https://yellowpages.ca/bus/Ontario/Thornhill/Express-Fitness/3420100.html
Pure Motivation Fitness,905-832-3331,"1410 Major Mackenzie Dr Suite 1C, Maple, ON, L6A 4H6",https://yellowpages.ca/bus/Ontario/Maple/Pure-Motivation-Fitness/5882690.html
Ontario Volleyball Association Beach Tour,416-426-7233,"111-60 Scarsdale Rd, North York, ON, M3B 2R7",https://yellowpages.ca/bus/Ontario/North-York/Ontario-Volleyball-Association-Beach-Tour/101992677.html
La Fitness,437-886-6211,"4861 Yonge St, North York, ON, M2N 6Y9",https://yellowpages.ca/bus/Ontario/North-York/La-Fitness/102190736.html
Laserbody M.D.,647-492-8122,"1390 Don Mills Rd Unit D101, North York, ON, M3B 0A7",https://yellowpages.ca/bus/Ontario/North-York/Laserbody-M-D/102403638.html
Livad International Inc,647-345-4227,"2nd 4844 Yonge, North York, ON, M2N 5N2",https://yellowpages.ca/bus/Ontario/North-York/Livad-International-Inc/7166907.html
Juice Headz,416-510-9966,"1380 Don Mills Rd, North York, ON, M3B 2X2",https://yellowpages.ca/bus/Ontario/North-York/Juice-Headz/6762391.html
Trans Biz Truck Training Centre,647-436-0297,"1200 Markham Rd, Toronto, ON, M1H 3C3",https://yellowpages.ca/bus/Ontario/Toronto/Trans-Biz-Truck-Training-Centre/7151737.html
Helena's Spa Boutique,905-751-4112,"15 Transwell Ave, North York, ON, M2R 2J7",https://yellowpages.ca/bus/Ontario/North-York/Helena-s-Spa-Boutique/102184211.html
LA Fitness,416-510-2967,"1380 Don Mills, North York, ON, M3B 2X2",https://yellowpages.ca/bus/Ontario/North-York/LA-Fitness/100477301.html
Tuyeni Home Fitness,416-878-2225,"44 Neilson Park Dr, Scarborough, ON, M1B 6B1",https://yellowpages.ca/bus/Ontario/Scarborough/Tuyeni-Home-Fitness/102101549.html
Caspian Swim Academy,647-740-3737,"35 Bales Ave, North York, ON, M2N 7L7",https://yellowpages.ca/bus/Ontario/North-York/Caspian-Swim-Academy/102190043.html
Best Sauna,647-542-9999,"35 Cedarcroft Blvd, North York, ON, M2R 2Z4",https://yellowpages.ca/bus/Ontario/North-York/Best-Sauna/102181835.html
Move with Nina,647-885-7134,"120 Harrison Garden Blvd, North York, ON, M2N 0H1",https://yellowpages.ca/bus/Ontario/North-York/Move-with-Nina/101867297.html
Toronto Jkd,416-566-3638,"18 Erinlea Cres, Scarborough, ON, M1H 2S9",https://yellowpages.ca/bus/Ontario/Scarborough/Toronto-Jkd/102095726.html
Colombiaelectronica,647-913-6573,"100 Antibes Dr, North York, ON, M2R 3N1",https://yellowpages.ca/bus/Ontario/North-York/Colombiaelectronica/102185819.html
Closet Solution Manufacturing Inc,416-458-6619,"300 Antibes Dr, North York, ON, M2R 3N8",https://yellowpages.ca/bus/Ontario/North-York/Closet-Solution-Manufacturing-Inc/101917620.html
Curves,416-441-0836,"6-51 Underhill Dr, North York, ON, M3A 2J8",https://yellowpages.ca/bus/Ontario/North-York/Curves/7128690.html
Sister's Pace Fitness,416-913-6785,"51 Underhill Dr, North York, ON, M3A 2J8",https://yellowpages.ca/bus/Ontario/North-York/Sister-s-Pace-Fitness/7149538.html
Pantheon Martial Arts,647-231-0660,"65 Edenmills Dr, Scarborough, ON, M1E 4L3",https://yellowpages.ca/bus/Ontario/Scarborough/Pantheon-Martial-Arts/102104357.html
Quad Fit Inc,647-362-7268,"25 Scarsdale Rd, North York, ON, M3B 2R2",https://yellowpages.ca/bus/Ontario/North-York/Quad-Fit-Inc/101442707.html
Raven Wellness,416-805-8453,"25 Scarsdale Rd, North York, ON, M3B 2R2",https://yellowpages.ca/bus/Ontario/North-York/Raven-Wellness/100457897.html
Fitness Marketing,416-850-1165,"20 Apollo Dr, North York, ON, M3B 2G8",https://yellowpages.ca/bus/Ontario/North-York/Fitness-Marketing/7131326.html
Movati Athletic,289-475-0118,"81 Silver Maple Rd, Richmond Hill, ON, L4E 0Y2",https://yellowpages.ca/bus/Ontario/Richmond-Hill/Movati-Athletic/102654551.html
Almag-01,416-893-7056,"55 Harrison Garden Blvd, North York, ON, M2N 7G3",https://yellowpages.ca/bus/Ontario/North-York/Almag-01/102181400.html
SBM Fitness Ltd 8130 Sheppard,647-847-2252,"8130 Sheppard Ave E, Scarborough, ON, M1B 3W3",https://yellowpages.ca/bus/Ontario/Scarborough/SBM-Fitness-Ltd-8130-Sheppard/8162326.html
Oak Ridges Community Centre-Pool & Fitness,905-773-4630,"12895 Bayview Ave, Richmond Hill, ON, L4E 3G2",https://yellowpages.ca/bus/Ontario/Richmond-Hill/Oak-Ridges-Community-Centre-Pool-Fitness/102270835.html
The Cobra Gym,647-546-8086,"1 Brantwood Dr, Scarborough, ON, M1H 2G5",https://yellowpages.ca/bus/Ontario/Scarborough/The-Cobra-Gym/102107883.html
Laxbody,647-828-8900,"120 Sheppard Ave W, North York, ON, M2N 1M5",https://yellowpages.ca/bus/Ontario/North-York/Laxbody/102297344.html
GoodLife Fitness,416-750-7892,"1141 Kennedy Rd, Scarborough, ON, M1P 2K8",https://yellowpages.ca/bus/Ontario/Scarborough/GoodLife-Fitness/101518778.html
Pi Totalfitness/Financial Fitness,416-878-3934,"26 Underhill Dr, North York, ON, M3A 2J3",https://yellowpages.ca/bus/Ontario/North-York/Pi-Totalfitness-Financial-Fitness/101987820.html
Fit4Less,416-282-4335,"855 Milner Ave, Scarborough, ON, M1B 5N6",https://yellowpages.ca/bus/Ontario/Scarborough/Fit4Less/100981467.html
Phase Lll Fitness,647-929-4925,"4 Deborah Dr, Scarborough, ON, M1H 2H6",https://yellowpages.ca/bus/Ontario/Scarborough/Phase-Lll-Fitness/102094270.html
Araya Heath,647-680-8791,"30 Cindy Nicholas Dr, Scarborough, ON, M1E 5C3",https://yellowpages.ca/bus/Ontario/Scarborough/Araya-Heath/102107552.html
24FIT Challenge - SHAPE UP GTA,416-435-2302,"2131 Lawrence Ave E, Toronto, ON, M1R 5G4",https://yellowpages.ca/bus/Ontario/Toronto/24FIT-Challenge-SHAPE-UP-GTA/101700086.html
2 The Core Fitness,647-502-2673,"21 Bailey Cres, Toronto, ON, M1G 2P4",https://yellowpages.ca/bus/Ontario/Toronto/2-The-Core-Fitness/6373755.html
F45 Training Parkwoods,647-689-5945,"1252 Lawrence Avenue East, Toronto, ON, M3A 1C3",https://yellowpages.ca/bus/Ontario/Toronto/F45-Training-Parkwoods/104152662.html
GoodLife FitnessNorth York,416-615-1185,"1448 Lawrence Ave E, North York, ON, M4A 2V6",https://yellowpages.ca/bus/Ontario/North-York/GoodLife-FitnessNorth-York/101648351.html
CrossFit Crux,416-662-1637,"2-118 Sandiford Dr, Stouffville, ON, L4A 3S3",https://yellowpages.ca/bus/Ontario/Stouffville/CrossFit-Crux/101663230.html
Glory Mma,905-695-1020,"11-14 Connie Cres, Concord, ON, L4K 2W8",https://yellowpages.ca/bus/Ontario/Concord/Glory-Mma/3451673.html
Prestige Glamour,437-774-8065,"1315 Lawrence Ave E, North York, ON, M3A 3R3",https://yellowpages.ca/bus/Ontario/North-York/Prestige-Glamour/102410048.html
Nutrition Fitness Connection,416-728-2624,"97 Mountland Dr, Scarborough, ON, M1G 2P2",https://yellowpages.ca/bus/Ontario/Scarborough/Nutrition-Fitness-Connection/102109782.html
F45 Training Stouffville,289-231-6291,"200 Mostar Street, Whitchurch-Stouffville, ON, L4A 0Y2",https://yellowpages.ca/bus/Ontario/Whitchurch-Stouffville/F45-Training-Stouffville/104152790.html
The Barber Shop,647-852-7289,"250 Sheppard Ave W, North York, ON, M2N 1N3",https://yellowpages.ca/bus/Ontario/North-York/The-Barber-Shop/101916541.html
Fight Fitness,647-907-5425,"5-38 Innovator Ave, Stouffville, ON, L4A 0Y2",https://yellowpages.ca/bus/Ontario/Stouffville/Fight-Fitness/101693545.html
LaFace Realty,647-295-1320,"8-38 Innovator Ave, Stouffville, ON, L4A 0Y2",https://yellowpages.ca/bus/Ontario/Stouffville/LaFace-Realty/101730077.html
